trip_scheduledArrival,trip_realtimeArrival,trip_arrivalDelay,trip_scheduledDeparture,trip_realtimeDeparture,trip_departureDelay,trip_realtime,trip_realtimeState,trip_serviceDay,trip_trip.gtfsId,trip_trip.route.shortName,stop_gtfsId,stop_name
54000,54000,0,54000,54000,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1448,665K,HSL:9511008,Emalikuja
57600,57600,0,57600,57600,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1548,665K,HSL:9511008,Emalikuja
61260,61260,0,61260,61260,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1649,665K,HSL:9511008,Emalikuja
48360,48360,0,48360,48360,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1256,665K,HSL:9511005,Wursti
51960,51960,0,51960,51960,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1356,665K,HSL:9511005,Wursti
55560,55560,0,55560,55560,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1456,665K,HSL:9511005,Wursti
59160,59160,0,59160,59160,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1556,665K,HSL:9511005,Wursti
62760,62760,0,62760,62760,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1656,665K,HSL:9511005,Wursti
48540,48540,0,48540,48540,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1256,665K,HSL:9511004,Sorapolku
52140,52140,0,52140,52140,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1356,665K,HSL:9511004,Sorapolku
55740,55740,0,55740,55740,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1456,665K,HSL:9511004,Sorapolku
59340,59340,0,59340,59340,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1556,665K,HSL:9511004,Sorapolku
62940,62940,0,62940,62940,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1656,665K,HSL:9511004,Sorapolku
46620,46620,0,46620,46620,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1255,543,HSL:2112229,Säterinkatu
48420,48420,0,48420,48420,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1325,543,HSL:2112229,Säterinkatu
50220,50220,0,50220,50220,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1355,543,HSL:2112229,Säterinkatu
52020,52020,0,52020,52020,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1425,543,HSL:2112229,Säterinkatu
53820,53820,0,53820,53820,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1455,543,HSL:2112229,Säterinkatu
48420,48420,0,48420,48420,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1256,665K,HSL:9511007,Emalikuja
52020,52020,0,52020,52020,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1356,665K,HSL:9511007,Emalikuja
55620,55620,0,55620,55620,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1456,665K,HSL:9511007,Emalikuja
59220,59220,0,59220,59220,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1556,665K,HSL:9511007,Emalikuja
62820,62820,0,62820,62820,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1656,665K,HSL:9511007,Emalikuja
46860,46860,0,46860,46860,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1248,665K,HSL:9511006,Wursti
50460,50460,0,50460,50460,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1348,665K,HSL:9511006,Wursti
54060,54060,0,54060,54060,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1448,665K,HSL:9511006,Wursti
57660,57660,0,57660,57660,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1548,665K,HSL:9511006,Wursti
61320,61320,0,61320,61320,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1649,665K,HSL:9511006,Wursti
47400,47423,23,47400,47427,27,True,UPDATED,1631912400,HSL:4574_20210917_La_1_1233,574,HSL:4510258,Osumapuisto
51000,51000,0,51000,51000,0,False,SCHEDULED,1631912400,HSL:4574_20210917_La_1_1333,574,HSL:4510258,Osumapuisto
54600,54600,0,54600,54600,0,False,SCHEDULED,1631912400,HSL:4574_20210917_La_1_1433,574,HSL:4510258,Osumapuisto
58140,58140,0,58140,58140,0,False,SCHEDULED,1631912400,HSL:4574_20210917_La_1_1533,574,HSL:4510258,Osumapuisto
61740,61740,0,61740,61740,0,False,SCHEDULED,1631912400,HSL:4574_20210917_La_1_1633,574,HSL:4510258,Osumapuisto
46560,46560,0,46560,46560,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1248,665K,HSL:9511001,Hiesukatu
50160,50160,0,50160,50160,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1348,665K,HSL:9511001,Hiesukatu
53760,53760,0,53760,53760,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1448,665K,HSL:9511001,Hiesukatu
57360,57360,0,57360,57360,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1548,665K,HSL:9511001,Hiesukatu
61020,61020,0,61020,61020,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1649,665K,HSL:9511001,Hiesukatu
45780,45805,25,45780,45815,35,True,UPDATED,1631912400,HSL:2202_20210917_La_1_1238,202,HSL:2112226,Ruusutorppa
47520,47520,0,47520,47520,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_1_1307,202,HSL:2112226,Ruusutorppa
49380,49380,0,49380,49380,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_1_1338,202,HSL:2112226,Ruusutorppa
51120,51120,0,51120,51120,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_1_1407,202,HSL:2112226,Ruusutorppa
52980,52980,0,52980,52980,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_1_1438,202,HSL:2112226,Ruusutorppa
45660,45601,-59,45660,45601,-59,True,UPDATED,1631912400,HSL:4614_20210917_La_2_1234,614,HSL:4510257,Lautamiehenpolku
45480,45783,303,45480,45789,309,True,UPDATED,1631912400,HSL:4415_20210917_La_1_1202,415,HSL:4510257,Lautamiehenpolku
46200,46125,-75,46200,46130,-70,True,UPDATED,1631912400,HSL:4571_20210917_La_2_1211,571,HSL:4510257,Lautamiehenpolku
47460,47460,0,47460,47460,0,False,SCHEDULED,1631912400,HSL:4614_20210917_La_2_1304,614,HSL:4510257,Lautamiehenpolku
48000,48000,0,48000,48000,0,False,SCHEDULED,1631912400,HSL:4571_20210917_La_2_1241,571,HSL:4510257,Lautamiehenpolku
46620,46620,0,46620,46620,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1248,665K,HSL:9511003,Kiillekatu
50220,50220,0,50220,50220,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1348,665K,HSL:9511003,Kiillekatu
53820,53820,0,53820,53820,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1448,665K,HSL:9511003,Kiillekatu
57420,57420,0,57420,57420,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1548,665K,HSL:9511003,Kiillekatu
61080,61080,0,61080,61080,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1649,665K,HSL:9511003,Kiillekatu
48600,48600,0,48600,48600,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1256,665K,HSL:9511002,Soranummi
52200,52200,0,52200,52200,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1356,665K,HSL:9511002,Soranummi
55800,55800,0,55800,55800,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1456,665K,HSL:9511002,Soranummi
59400,59400,0,59400,59400,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1556,665K,HSL:9511002,Soranummi
63000,63000,0,63000,63000,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1656,665K,HSL:9511002,Soranummi
45780,45749,-31,45780,45749,-31,True,UPDATED,1631912400,HSL:4614_20210917_La_2_1234,614,HSL:4510254,Osuustie
46020,46020,0,46020,46020,0,False,SCHEDULED,1631912400,HSL:4574_20210917_La_2_1221,574,HSL:4510254,Osuustie
46320,46269,-51,46320,46276,-44,True,UPDATED,1631912400,HSL:4571_20210917_La_2_1211,571,HSL:4510254,Osuustie
46680,46680,0,46680,46680,0,False,SCHEDULED,1631912400,HSL:4615_20210917_La_2_1249,615,HSL:4510254,Osuustie
47580,47580,0,47580,47580,0,False,SCHEDULED,1631912400,HSL:4614_20210917_La_2_1304,614,HSL:4510254,Osuustie
47100,47076,-24,47100,47083,-17,True,UPDATED,1631912400,HSL:2543_20210917_La_2_1222,543,HSL:2112222,Salmintie
48900,48900,0,48900,48900,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_2_1252,543,HSL:2112222,Salmintie
50700,50700,0,50700,50700,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_2_1322,543,HSL:2112222,Salmintie
52500,52500,0,52500,52500,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_2_1352,543,HSL:2112222,Salmintie
54300,54300,0,54300,54300,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_2_1422,543,HSL:2112222,Salmintie
45900,45900,0,45900,45900,0,False,SCHEDULED,1631912400,HSL:4574_20210917_La_2_1221,574,HSL:4510253,Antaksenpolku
49500,49500,0,49500,49500,0,False,SCHEDULED,1631912400,HSL:4574_20210917_La_2_1320,574,HSL:4510253,Antaksenpolku
53100,53100,0,53100,53100,0,False,SCHEDULED,1631912400,HSL:4574_20210917_La_2_1420,574,HSL:4510253,Antaksenpolku
56640,56640,0,56640,56640,0,False,SCHEDULED,1631912400,HSL:4574_20210917_La_2_1520,574,HSL:4510253,Antaksenpolku
60300,60300,0,60300,60300,0,False,SCHEDULED,1631912400,HSL:4574_20210917_La_2_1621,574,HSL:4510253,Antaksenpolku
46080,46103,23,46080,46105,25,True,UPDATED,1631912400,HSL:4614_20210917_La_1_1210,614,HSL:4510256,Lautamiehenpolku
46500,46520,20,46500,46523,23,True,UPDATED,1631912400,HSL:4571_20210917_La_1_1228,571,HSL:4510256,Lautamiehenpolku
47520,47520,0,47520,47520,0,False,SCHEDULED,1631912400,HSL:4415_20210917_La_2_1302,415,HSL:4510256,Lautamiehenpolku
47880,47880,0,47880,47880,0,False,SCHEDULED,1631912400,HSL:4614_20210917_La_1_1240,614,HSL:4510256,Lautamiehenpolku
48300,48300,0,48300,48300,0,False,SCHEDULED,1631912400,HSL:4571_20210917_La_1_1258,571,HSL:4510256,Lautamiehenpolku
46020,45984,-36,46020,45991,-29,True,UPDATED,1631912400,HSL:4614_20210917_La_1_1210,614,HSL:4510255,Osuustie
46380,46399,19,46380,46406,26,True,UPDATED,1631912400,HSL:4571_20210917_La_1_1228,571,HSL:4510255,Osuustie
46860,46827,-33,46860,46872,12,True,UPDATED,1631912400,HSL:4615_20210917_La_1_1225,615,HSL:4510255,Osuustie
47160,47217,57,47160,47223,63,True,UPDATED,1631912400,HSL:4574_20210917_La_1_1233,574,HSL:4510255,Osuustie
47820,47820,0,47820,47820,0,False,SCHEDULED,1631912400,HSL:4614_20210917_La_1_1240,614,HSL:4510255,Osuustie
46020,46011,-9,46020,46017,-3,True,UPDATED,1631912400,HSL:4571_20210917_La_1_1228,571,HSL:4510250,Isopelto
47820,47820,0,47820,47820,0,False,SCHEDULED,1631912400,HSL:4571_20210917_La_1_1258,571,HSL:4510250,Isopelto
49620,49620,0,49620,49620,0,False,SCHEDULED,1631912400,HSL:4571_20210917_La_1_1328,571,HSL:4510250,Isopelto
51420,51420,0,51420,51420,0,False,SCHEDULED,1631912400,HSL:4571_20210917_La_1_1358,571,HSL:4510250,Isopelto
53160,53160,0,53160,53160,0,False,SCHEDULED,1631912400,HSL:4571_20210917_La_1_1428,571,HSL:4510250,Isopelto
45900,46086,186,45900,46086,186,True,UPDATED,1631912400,HSL:4570_20210917_La_1_1155,570,HSL:4510251,Pakkalanrinne
46560,46577,17,46560,46577,17,True,UPDATED,1631912400,HSL:4570_20210917_La_1_1205,570,HSL:4510251,Pakkalanrinne
46860,46872,12,46860,46916,56,True,UPDATED,1631912400,HSL:4615_20210917_La_1_1225,615,HSL:4510251,Pakkalanrinne
47160,47160,0,47160,47160,0,True,UPDATED,1631912400,HSL:4570_20210917_La_1_1215,570,HSL:4510251,Pakkalanrinne
47220,47269,49,47220,47272,52,True,UPDATED,1631912400,HSL:4574_20210917_La_1_1233,574,HSL:4510251,Pakkalanrinne
46680,46792,112,46680,46793,113,True,UPDATED,1631912400,HSL:4739_20210917_La_2_1226,739,HSL:4960215,Kaskelankuja
46920,46920,0,46920,46920,0,True,UPDATED,1631912400,HSL:4731_20210917_La_2_1235,731,HSL:4960215,Kaskelankuja
48060,48098,38,48060,48098,38,True,UPDATED,1631912400,HSL:9788K_20210917_La_2_1225,788K,HSL:4960215,Kaskelankuja
48720,48720,0,48720,48720,0,False,SCHEDULED,1631912400,HSL:4731_20210917_La_2_1305,731,HSL:4960215,Kaskelankuja
50280,50280,0,50280,50280,0,False,SCHEDULED,1631912400,HSL:4739_20210917_La_2_1326,739,HSL:4960215,Kaskelankuja
46980,46980,0,46980,46980,0,False,SCHEDULED,1631912400,HSL:4731_20210917_La_1_1239,731,HSL:4960214,Kaskelankuja
47640,47640,0,47640,47640,0,False,SCHEDULED,1631912400,HSL:4739_20210917_La_1_1245,739,HSL:4960214,Kaskelankuja
48780,48780,0,48780,48780,0,False,SCHEDULED,1631912400,HSL:4731_20210917_La_1_1308,731,HSL:4960214,Kaskelankuja
50580,50580,0,50580,50580,0,False,SCHEDULED,1631912400,HSL:4731_20210917_La_1_1338,731,HSL:4960214,Kaskelankuja
51240,51240,0,51240,51240,0,False,SCHEDULED,1631912400,HSL:4739_20210917_La_1_1344,739,HSL:4960214,Kaskelankuja
45840,45871,31,45840,45871,31,True,UPDATED,1631912400,HSL:4736_20210917_La_1_1218,736,HSL:4960213,Kontiomäentie
49440,49440,0,49440,49440,0,False,SCHEDULED,1631912400,HSL:4736_20210917_La_1_1318,736,HSL:4960213,Kontiomäentie
53040,53040,0,53040,53040,0,False,SCHEDULED,1631912400,HSL:4736_20210917_La_1_1418,736,HSL:4960213,Kontiomäentie
56700,56700,0,56700,56700,0,False,SCHEDULED,1631912400,HSL:4736_20210917_La_1_1518,736,HSL:4960213,Kontiomäentie
60300,60300,0,60300,60300,0,False,SCHEDULED,1631912400,HSL:4736_20210917_La_1_1618,736,HSL:4960213,Kontiomäentie
45900,45947,47,45900,45947,47,True,UPDATED,1631912400,HSL:4614_20210917_La_2_1234,614,HSL:4510229,Oolannintie
46800,46800,0,46800,46800,0,False,SCHEDULED,1631912400,HSL:4615_20210917_La_2_1249,615,HSL:4510229,Oolannintie
47700,47700,0,47700,47700,0,False,SCHEDULED,1631912400,HSL:4614_20210917_La_2_1304,614,HSL:4510229,Oolannintie
48600,48600,0,48600,48600,0,False,SCHEDULED,1631912400,HSL:4615_20210917_La_2_1319,615,HSL:4510229,Oolannintie
49500,49500,0,49500,49500,0,False,SCHEDULED,1631912400,HSL:4614_20210917_La_2_1334,614,HSL:4510229,Oolannintie
48540,48540,0,48540,48540,0,False,SCHEDULED,1631912400,HSL:4736_20210917_La_2_1256,736,HSL:4960211,Kontiomäentie
52140,52140,0,52140,52140,0,False,SCHEDULED,1631912400,HSL:4736_20210917_La_2_1356,736,HSL:4960211,Kontiomäentie
55740,55740,0,55740,55740,0,False,SCHEDULED,1631912400,HSL:4736_20210917_La_2_1456,736,HSL:4960211,Kontiomäentie
59340,59340,0,59340,59340,0,False,SCHEDULED,1631912400,HSL:4736_20210917_La_2_1556,736,HSL:4960211,Kontiomäentie
62940,62940,0,62940,62940,0,False,SCHEDULED,1631912400,HSL:4736_20210917_La_2_1656,736,HSL:4960211,Kontiomäentie
47280,47330,50,47280,47336,56,True,UPDATED,1631912400,HSL:4574_20210917_La_1_1233,574,HSL:4510228,Antaksenpolku
50880,50880,0,50880,50880,0,False,SCHEDULED,1631912400,HSL:4574_20210917_La_1_1333,574,HSL:4510228,Antaksenpolku
54480,54480,0,54480,54480,0,False,SCHEDULED,1631912400,HSL:4574_20210917_La_1_1433,574,HSL:4510228,Antaksenpolku
58020,58020,0,58020,58020,0,False,SCHEDULED,1631912400,HSL:4574_20210917_La_1_1533,574,HSL:4510228,Antaksenpolku
61620,61620,0,61620,61620,0,False,SCHEDULED,1631912400,HSL:4574_20210917_La_1_1633,574,HSL:4510228,Antaksenpolku
45720,45754,34,45720,45757,37,True,UPDATED,1631912400,HSL:2202_20210917_La_1_1238,202,HSL:2112218,Masalantie
47460,47460,0,47460,47460,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_1_1307,202,HSL:2112218,Masalantie
49320,49320,0,49320,49320,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_1_1338,202,HSL:2112218,Masalantie
51060,51060,0,51060,51060,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_1_1407,202,HSL:2112218,Masalantie
52920,52920,0,52920,52920,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_1_1438,202,HSL:2112218,Masalantie
45780,45846,66,45780,45850,70,True,UPDATED,1631912400,HSL:2202_20210917_La_1_1238,202,HSL:2112216,Säterinrinne
47520,47520,0,47520,47520,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_1_1307,202,HSL:2112216,Säterinrinne
49380,49380,0,49380,49380,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_1_1338,202,HSL:2112216,Säterinrinne
51120,51120,0,51120,51120,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_1_1407,202,HSL:2112216,Säterinrinne
52980,52980,0,52980,52980,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_1_1438,202,HSL:2112216,Säterinrinne
45720,45652,-68,45720,45652,-68,True,UPDATED,1631912400,HSL:4614_20210917_La_2_1234,614,HSL:4510225,Sandbackanraitti
46260,46178,-82,46260,46182,-78,True,UPDATED,1631912400,HSL:4571_20210917_La_2_1211,571,HSL:4510225,Sandbackanraitti
47520,47520,0,47520,47520,0,False,SCHEDULED,1631912400,HSL:4614_20210917_La_2_1304,614,HSL:4510225,Sandbackanraitti
48060,48060,0,48060,48060,0,False,SCHEDULED,1631912400,HSL:4571_20210917_La_2_1241,571,HSL:4510225,Sandbackanraitti
49320,49320,0,49320,49320,0,False,SCHEDULED,1631912400,HSL:4614_20210917_La_2_1334,614,HSL:4510225,Sandbackanraitti
45300,45581,281,45300,45589,289,True,UPDATED,1631912400,HSL:5565_20210917_La_2_1212,565,HSL:4100210,Linnaistentie
45900,45877,-23,45900,45877,-23,True,UPDATED,1631912400,HSL:2321_20210917_La_2_1229,321,HSL:4100210,Linnaistentie
47160,47160,0,47160,47160,0,False,SCHEDULED,1631912400,HSL:5565_20210917_La_2_1242,565,HSL:4100210,Linnaistentie
47340,47340,0,47340,47340,0,False,SCHEDULED,1631912400,HSL:2321_20210917_La_2_1253,321,HSL:4100210,Linnaistentie
48960,48960,0,48960,48960,0,False,SCHEDULED,1631912400,HSL:5565_20210917_La_2_1312,565,HSL:4100210,Linnaistentie
45540,45714,174,45540,45735,195,True,UPDATED,1631912400,HSL:4561_20210917_La_1_1203,561,HSL:4510224,Tasetie
45900,45900,0,45900,45900,0,True,UPDATED,1631912400,HSL:4570_20210917_La_2_1234,570,HSL:4510224,Tasetie
46500,46500,0,46500,46500,0,False,SCHEDULED,1631912400,HSL:4570_20210917_La_2_1244,570,HSL:4510224,Tasetie
46800,46791,-9,46800,46811,11,True,UPDATED,1631912400,HSL:4561_20210917_La_1_1223,561,HSL:4510224,Tasetie
47100,47100,0,47100,47100,0,False,SCHEDULED,1631912400,HSL:4570_20210917_La_2_1254,570,HSL:4510224,Tasetie
46440,46440,0,46440,46440,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1218,848,HSL:9213232,Boxin Shell
50040,50040,0,50040,50040,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1318,848,HSL:9213232,Boxin Shell
53640,53640,0,53640,53640,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1418,848,HSL:9213232,Boxin Shell
57420,57420,0,57420,57420,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1518,848,HSL:9213232,Boxin Shell
60840,60840,0,60840,60840,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1618,848,HSL:9213232,Boxin Shell
45900,45900,0,45900,45900,0,False,SCHEDULED,1631912400,HSL:4555B_20210917_La_2_1235,555B,HSL:4100211,Hämeenkyläntie
47700,47700,0,47700,47700,0,False,SCHEDULED,1631912400,HSL:4555B_20210917_La_2_1305,555B,HSL:4100211,Hämeenkyläntie
49500,49500,0,49500,49500,0,False,SCHEDULED,1631912400,HSL:4555B_20210917_La_2_1335,555B,HSL:4100211,Hämeenkyläntie
51300,51300,0,51300,51300,0,False,SCHEDULED,1631912400,HSL:4555B_20210917_La_2_1405,555B,HSL:4100211,Hämeenkyläntie
53100,53100,0,53100,53100,0,False,SCHEDULED,1631912400,HSL:4555B_20210917_La_2_1435,555B,HSL:4100211,Hämeenkyläntie
46740,46740,0,46740,46740,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_2_1239,202,HSL:2112214,Säterinrinne
48600,48600,0,48600,48600,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_2_1310,202,HSL:2112214,Säterinrinne
50340,50340,0,50340,50340,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_2_1339,202,HSL:2112214,Säterinrinne
52200,52200,0,52200,52200,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_2_1410,202,HSL:2112214,Säterinrinne
53940,53940,0,53940,53940,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_2_1439,202,HSL:2112214,Säterinrinne
45660,45846,186,45720,45906,186,True,UPDATED,1631912400,HSL:4570_20210917_La_1_1155,570,HSL:4510227,Jumbo
46320,46281,-39,46380,46397,17,True,UPDATED,1631912400,HSL:4570_20210917_La_1_1205,570,HSL:4510227,Jumbo
46500,46500,0,46500,46500,0,False,SCHEDULED,1631912400,HSL:4561_20210917_La_2_1244,561,HSL:4510227,Jumbo
46920,46938,18,46980,46980,0,True,UPDATED,1631912400,HSL:4570_20210917_La_1_1215,570,HSL:4510227,Jumbo
47520,47537,17,47580,47639,59,True,UPDATED,1631912400,HSL:4570_20210917_La_1_1225,570,HSL:4510227,Jumbo
45660,45682,22,45660,45696,36,True,UPDATED,1631912400,HSL:2543_20210917_La_2_1152,543,HSL:2112213,Leppävaaran asema
47460,47429,-31,47460,47429,-31,True,UPDATED,1631912400,HSL:2543_20210917_La_2_1222,543,HSL:2112213,Leppävaaran asema
49260,49260,0,49260,49260,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_2_1252,543,HSL:2112213,Leppävaaran asema
51060,51060,0,51060,51060,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_2_1322,543,HSL:2112213,Leppävaaran asema
52860,52860,0,52860,52860,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_2_1352,543,HSL:2112213,Leppävaaran asema
45360,45294,-66,45420,45420,0,True,UPDATED,1631912400,HSL:4570_20210917_La_2_1224,570,HSL:4510226,Jumbo
45600,45735,135,45600,45735,135,True,UPDATED,1631912400,HSL:4561_20210917_La_1_1203,561,HSL:4510226,Jumbo
45960,45960,0,46020,46020,0,True,UPDATED,1631912400,HSL:4570_20210917_La_2_1234,570,HSL:4510226,Jumbo
46560,46560,0,46620,46620,0,False,SCHEDULED,1631912400,HSL:4570_20210917_La_2_1244,570,HSL:4510226,Jumbo
46860,46846,-14,46860,46872,12,True,UPDATED,1631912400,HSL:4561_20210917_La_1_1223,561,HSL:4510226,Jumbo
45480,45628,148,45480,45640,160,True,UPDATED,1631912400,HSL:4561_20210917_La_1_1203,561,HSL:4510221,Lentoasemantie
45840,45836,-4,45840,45845,5,True,UPDATED,1631912400,HSL:4614_20210917_La_1_1210,614,HSL:4510221,Lentoasemantie
45540,45883,343,45540,45909,369,True,UPDATED,1631912400,HSL:4415_20210917_La_1_1202,415,HSL:4510221,Lentoasemantie
46260,46239,-21,46260,46265,5,True,UPDATED,1631912400,HSL:4571_20210917_La_1_1228,571,HSL:4510221,Lentoasemantie
46740,46652,-88,46740,46652,-88,True,UPDATED,1631912400,HSL:4615_20210917_La_1_1225,615,HSL:4510221,Lentoasemantie
45900,45900,0,45900,45900,0,False,SCHEDULED,1631912400,HSL:4717_20210917_La_2_1230,717,HSL:4960219,Itä-Hakkilan koulu
47040,47080,40,47040,47080,40,True,UPDATED,1631912400,HSL:4587_20210917_La_2_1234,587,HSL:4960219,Itä-Hakkilan koulu
47100,47100,0,47100,47100,0,False,SCHEDULED,1631912400,HSL:4717_20210917_La_2_1250,717,HSL:4960219,Itä-Hakkilan koulu
48300,48300,0,48300,48300,0,False,SCHEDULED,1631912400,HSL:4717_20210917_La_2_1310,717,HSL:4960219,Itä-Hakkilan koulu
49500,49500,0,49500,49500,0,False,SCHEDULED,1631912400,HSL:4717_20210917_La_2_1330,717,HSL:4960219,Itä-Hakkilan koulu
45480,45480,0,45480,45480,0,False,SCHEDULED,1631912400,HSL:4561_20210917_La_2_1224,561,HSL:4510220,Lentoasemantie
46440,46433,-7,46440,46443,3,True,UPDATED,1631912400,HSL:4571_20210917_La_2_1211,571,HSL:4510220,Lentoasemantie
46680,46680,0,46680,46680,0,False,SCHEDULED,1631912400,HSL:4561_20210917_La_2_1244,561,HSL:4510220,Lentoasemantie
47880,47880,0,47880,47880,0,False,SCHEDULED,1631912400,HSL:4561_20210917_La_2_1304,561,HSL:4510220,Lentoasemantie
48240,48240,0,48240,48240,0,False,SCHEDULED,1631912400,HSL:4571_20210917_La_2_1241,571,HSL:4510220,Lentoasemantie
45720,45720,0,45780,45780,0,False,SCHEDULED,1631912400,HSL:4717_20210917_La_2_1230,717,HSL:4960218,Kivipyykintie
46920,46920,0,46980,46980,0,False,SCHEDULED,1631912400,HSL:4717_20210917_La_2_1250,717,HSL:4960218,Kivipyykintie
47760,47760,0,47820,47820,0,False,SCHEDULED,1631912400,HSL:4739_20210917_La_1_1245,739,HSL:4960218,Kivipyykintie
48120,48120,0,48180,48180,0,False,SCHEDULED,1631912400,HSL:4717_20210917_La_2_1310,717,HSL:4960218,Kivipyykintie
